source_table,source_column,target_table_pred,target_table_column_pred,n_shots
Outpatient Visit Claims,PAID_DT,visit_occurrence,visit_end_date,9
Outpatient Visit Claims,AMT_NET_PAID,cost,paid_copay,9
Outpatient Visit Claims,COINS,visit_occurrence,coinsurance,9
Outpatient Visit Claims,COPAY,cost,paid_copay,9
Outpatient Visit Claims,DEDUCT,cost,total_charge,9
Outpatient Visit Claims,CALC_ALLWD,cost,paid_patient_copay,9
Outpatient Visit Claims,TOT_MEM_CS,cost,total_charge,9
Outpatient Visit Claims,UNITS,measurement,value_as_number,9
Outpatient Visit Claims,DIAG1,condition_occurrence,condition_source_value,9
Outpatient Visit Claims,DIAG2,condition_occurrence,condition_source_value,9
Outpatient Visit Claims,DIAG3,condition_occurrence,condition_source_value,9
Outpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_source_value,9
Outpatient Visit Claims,POA1-10,observation,observation_source_value,9
Outpatient Visit Claims,DRG,visit_occurrence,drg_concept_id,9
Outpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,9
Outpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_concept_id,9
Outpatient Visit Claims,PROC1,procedure_occurrence,procedure_source_value,9
Outpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,9
Outpatient Visit Claims,PROC3,procedure_occurrence,procedure_concept_id,9
Outpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,9
Outpatient Visit Claims,ICD10_PCS1-10,procedure_occurrence,procedure_concept_id,9
Outpatient Visit Claims,RVNU_CD,revenue_code,revenue_code_concept_id,9
Outpatient Visit Claims,POS,visit_occurrence,place_of_service_concept_id,9
Outpatient Visit Claims,HNPI,provider,provider_source_value,9
Outpatient Visit Claims,HNPI_BE,provider,provider_source_value,9
Outpatient Visit Claims,PROVCAT,provider,provider_type_concept_id,9
Outpatient Visit Claims,PROV_ZIP_5_CD,provider,provider_zip,9
Outpatient Visit Claims,PROV_CBSA_CD,provider,provider_source_value,9
Outpatient Visit Claims,PROV_STATE,provider,provider_state,9
Outpatient Visit Claims,NTWRK_IND,visit_occurrence,network_contract_flag,9
Outpatient Visit Claims,PRIMARY_COV_IND,visit_occurrence,visit_type_concept_id,9
Outpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_type_concept_id,9
Outpatient Visit Claims,HCCI_DET_CAT,visit_occurrence,visit_type_concept_id,9
Outpatient Visit Claims,OVER65_FLAG,visit_occurrence,over65_flag,9
Pharmacy Claims,Z_PATID,drug_exposure,person_id,9
Pharmacy Claims,Z_CLMID,drug_exposure,visit_occurrence_id,9
Pharmacy Claims,YR,drug_exposure,drug_exposure_start_date,9
Pharmacy Claims,MNTH,drug_exposure,drug_exposure_start_date,9
Pharmacy Claims,YRMNTH_PD,drug_exposure,drug_exposure_start_date,9
Pharmacy Claims,FILL_DT,drug_exposure,drug_exposure_start_date,9
Pharmacy Claims,CHK_DT,drug_exposure,drug_exposure_start_date,9
Pharmacy Claims,AMT_NET_PAID,drug_exposure,total_paid,9
Pharmacy Claims,COPAY,drug_exposure,paid_copay,9
Pharmacy Claims,COINS,drug_exposure,paid_copay,9
Pharmacy Claims,DEDUCT,cost,paid_patient_copay,9
Pharmacy Claims,CALC_ALLWD,drug_exposure,total_paid,9
Pharmacy Claims,TOT_MEM_CS,drug_exposure,quantity,9
Pharmacy Claims,DISPFEE,drug_cost,dispensing_fee,9
Pharmacy Claims,QUANTITY,drug_exposure,quantity,9
Pharmacy Claims,HNPI,drug_exposure,provider_id,9
Pharmacy Claims,DAW,drug_exposure,dispense_as_written,9
Pharmacy Claims,DAYS_SUP,drug_exposure,days_supply,9
Pharmacy Claims,SCRIPTS,drug_exposure,drug_source_value,9
Pharmacy Claims,NDC,drug_exposure,drug_source_value,9
Pharmacy Claims,SPCLT_IND,provider,specialty_concept_id,9
Pharmacy Claims,HCCI_HL_CAT,drug_exposure,drug_type_concept_id,9
Pharmacy Claims,HCCI_DET_CAT,drug_exposure,drug_type_concept_id,9
Pharmacy Claims,OVER65_FLAG,person,year_of_birth,9
ADMISSIONS,SUBJECT_ID,person,person_id,10
ADMISSIONS,HADM_ID,visit_occurrence,visit_occurrence_id,10
ADMISSIONS,ADMITTIME,visit_occurrence,visit_start_datetime,10
ADMISSIONS,DISCHTIME,visit_occurrence,visit_end_datetime,10
ADMISSIONS,DEATHTIME,visit_occurrence,visit_end_datetime,10
ADMISSIONS,ADMISSION_TYPE,visit_occurrence,admitting_source_concept_id,10
ADMISSIONS,ADMISSION_LOCATION,visit_occurrence,admitted_from_source_value,10
ADMISSIONS,DISCHARGE_LOCATION,visit_occurrence,discharge_to_concept_id,10
ADMISSIONS,INSURANCE,payer_plan_period,payer_source_value,10
ADMISSIONS,LANGUAGE,visit_occurrence,language_source_value,10
ADMISSIONS,RELIGION,visit_occurrence,religion_source_value,10
ADMISSIONS,MARITAL_STATUS,person,marital_status_concept_id,10
ADMISSIONS,ETHNICITY,visit_occurrence,ethnicity_concept_id,10
ADMISSIONS,EDREGTIME,visit_occurrence,admitted_from_source_value,10
ADMISSIONS,EDOUTTIME,visit_occurrence,visit_end_datetime,10
ADMISSIONS,DIAGNOSIS,condition_occurrence,condition_source_value,10
ADMISSIONS,HOSPITAL_EXPIRE_FLAG,death,death_type_concept_id,10
ADMISSIONS,HAS_CHARTEVENTS_DATA,visit_occurrence,visit_occurrence_id,10
CALLOUT,SUBJECT_ID,visit_occurrence,person_id,10
CALLOUT,HADM_ID,visit_occurrence,visit_occurrence_id,10
CALLOUT,SUBMIT_WARDID,location,location_id,10
CALLOUT,SUBMIT_CAREUNIT,callout,submit_careunit,10
CALLOUT,CURR_WARDID,location,location_id,10
CALLOUT,CURR_CAREUNIT,care_site,care_site_source_value,10
CALLOUT,CALLOUT_WARDID,CALLOUT,CALLOUT_WARDID,10
CALLOUT,CALLOUT_SERVICE,care_site,place_of_service_source_value,10
CALLOUT,REQUEST_TELE,callout,request_tele,10
CALLOUT,REQUEST_RESP,callout,request_resp,10
CALLOUT,REQUEST_CDIFF,observation,value_as_concept_id,10
CALLOUT,REQUEST_MRSA,observation,value_as_concept_id,10
CALLOUT,REQUEST_VRE,observation,observation_source_value,10
CALLOUT,CALLOUT_STATUS,callout,callout_status,10
CALLOUT,CALLOUT_OUTCOME,visit_detail,discharge_to_concept_id,10
CALLOUT,DISCHARGE_WARDID,visit_detail,discharge_to_concept_id,10
CALLOUT,ACKNOWLEDGE_STATUS,callout,acknowledge_status,10
CALLOUT,CREATETIME,callout,createtime,10
CALLOUT,UPDATETIME,callout,updatetime,10
CALLOUT,ACKNOWLEDGETIME,visit_detail,visit_detail_start_datetime,10
CALLOUT,OUTCOMETIME,visit_detail,visit_detail_start_datetime,10
CALLOUT,FIRSTRESERVATIONTIME,callout,firstreservationtime,10
CALLOUT,CURRENTRESERVATIONTIME,callout,currentreservationtime,10
CAREGIVERS,CGID,care_site,care_site_id,10
CAREGIVERS,LABEL,provider,provider_name,10
CAREGIVERS,DESCRIPTION,caregivers,description,10
CHARTEVENTS,SUBJECT_ID,person,person_id,10
CHARTEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,10
CHARTEVENTS,ICUSTAY_ID,measurement,visit_detail_id,10
CHARTEVENTS,ITEMID,measurement,measurement_concept_id,10
CHARTEVENTS,CHARTTIME,observation,observation_date,10
CHARTEVENTS,STORETIME,observation,observation_datetime,10
CHARTEVENTS,CGID,measurement,provider_id,10
CHARTEVENTS,VALUE,measurement,value_as_string,10
CHARTEVENTS,VALUENUM,measurement,value_as_number,10
CHARTEVENTS,VALUEUOM,measurement,unit_source_value,10
CHARTEVENTS,WARNING,observation,observation_concept_id,10
CHARTEVENTS,ERROR,measurement,value_as_number,10
CHARTEVENTS,RESULTSTATUS,measurement,result_status,10
CHARTEVENTS,STOPPED,chartevents,stopped,10
CPTEVENTS,SUBJECT_ID,procedure_occurrence,person_id,10
CPTEVENTS,HADM_ID,procedure_occurrence,visit_occurrence_id,10
CPTEVENTS,COSTCENTER,procedure_occurrence,provider_id,10
CPTEVENTS,CHARTDATE,procedure_occurrence,procedure_date,10
CPTEVENTS,CPT_CD,procedure_occurrence,procedure_source_value,10
CPTEVENTS,CPT_NUMBER,procedure_occurrence,procedure_concept_id,10
CPTEVENTS,CPT_SUFFIX,procedure_occurrence,procedure_source_value,10
CPTEVENTS,TICKET_ID_SEQ,procedure_occurrence,procedure_occurrence_id,10
CPTEVENTS,SECTIONHEADER,note,note_class_concept_id,10
CPTEVENTS,SUBSECTIONHEADER,procedure_occurrence,procedure_source_value,10
CPTEVENTS,DESCRIPTION,procedure_occurrence,procedure_source_value,10
D_CPT,CATEGORY,concept,concept_class_id,10
D_CPT,SECTIONRANGE,concept,concept_code,10
D_CPT,SECTIONHEADER,concept,concept_name,10
D_CPT,SUBSECTIONRANGE,concept,concept_code,10
D_CPT,SUBSECTIONHEADER,procedure_occurrence,procedure_source_value,10
D_CPT,CODESUFFIX,concept,concept_code,10
D_CPT,MINCODEINSUBSECTION,concept,concept_code,10
D_CPT,MAXCODEINSUBSECTION,concept,concept_code,10
D_ICD_DIAGNOSES,ICD9_CODE,concept,vocabulary_id,10
D_ICD_DIAGNOSES,SHORT_TITLE,concept,concept_name,10
D_ICD_DIAGNOSES,LONG_TITLE,condition_occurrence,condition_source_value,10
D_ICD_PROCEDURES,ICD9_CODE,procedure_occurrence,procedure_source_value,10
D_ICD_PROCEDURES,SHORT_TITLE,concept,concept_class_id,10
D_ICD_PROCEDURES,LONG_TITLE,procedure_occurrence,procedure_source_value,10
d_items,ITEMID,concept,concept_code,10
d_items,LABEL,concept,concept_name,10
d_items,ABBREVIATION,concept,concept_name,10
d_items,DBSOURCE,concept,vocabulary_id,10
d_items,LINKSTO,d_items,LINKSTO,10
d_items,CATEGORY,concept,concept_class_id,10
d_items,UNITNAME,measurement,unit_source_value,10
d_items,PARAM_TYPE,concept,concept_class_id,10
d_items,CONCEPTID,concept,concept_id,10
D_LABITEMS,ITEMID,concept,concept_id,10
D_LABITEMS,LABEL,measurement,measurement_concept_id,10
D_LABITEMS,FLUID,concept,domain_id,10
D_LABITEMS,CATEGORY,concept,concept_class_id,10
D_LABITEMS,LOINC_CODE,concept,concept_code,10
DATETIMEEVENTS,SUBJECT_ID,person,person_id,10
DATETIMEEVENTS,HADM_ID,visit_detail,visit_occurrence_id,10
DATETIMEEVENTS,ICUSTAY_ID,visit_occurrence,visit_occurrence_id,10
DATETIMEEVENTS,ITEMID,DATETIMEEVENTS,ITEMID,10
DATETIMEEVENTS,CHARTTIME,visit_occurrence,visit_start_datetime,10
DATETIMEEVENTS,STORETIME,observation,observation_datetime,10
DATETIMEEVENTS,CGID,observation,provider_id,10
DATETIMEEVENTS,VALUE,measurement,value_as_string,10
DATETIMEEVENTS,VALUEUOM,measurement,unit_source_value,10
DATETIMEEVENTS,WARNING,observation,observation_source_value,10
DATETIMEEVENTS,ERROR,measurement,value_as_concept_id,10
DATETIMEEVENTS,RESULTSTATUS,DATETIMEEVENTS,RESULTSTATUS,10
DATETIMEEVENTS,STOPPED,DATETIMEEVENTS,STOPPED,10
DIAGNOSES_ICD,SUBJECT_ID,condition_occurrence,person_id,10
DIAGNOSES_ICD,HADM_ID,visit_occurrence,visit_occurrence_id,10
DIAGNOSES_ICD,SEQ_NUM,condition_occurrence,condition_status_source_value,10
DIAGNOSES_ICD,ICD9_CODE,condition_occurrence,condition_source_value,10
DRGCODES,SUBJECT_ID,observation,person_id,10
DRGCODES,HADM_ID,visit_occurrence,visit_occurrence_id,10
DRGCODES,DRG_TYPE,observation,observation_type_concept_id,10
DRGCODES,DRG_CODE,observation,observation_source_value,10
DRGCODES,DESCRIPTION,concept,concept_name,10
DRGCODES,DRG_SEVERITY,DRGCODES,DRG_SEVERITY,10
DRGCODES,DRG_MORTALITY,condition_occurrence,condition_status_concept_id,10
ICUSTAYS,SUBJECT_ID,visit_detail,person_id,10
ICUSTAYS,HADM_ID,visit_detail,visit_occurrence_id,10
ICUSTAYS,ICUSTAY_ID,visit_detail,visit_detail_id,10
ICUSTAYS,DBSOURCE,care_site,location_source_value,10
ICUSTAYS,FIRST_CAREUNIT,visit_detail,care_site_id,10
ICUSTAYS,LAST_CAREUNIT,visit_detail,care_site_id,10
ICUSTAYS,FIRST_WARDID,visit_detail,admitted_from_concept_id,10
ICUSTAYS,LAST_WARDID,visit_detail,preceding_visit_detail_id,10
ICUSTAYS,INTIME,visit_detail,visit_detail_start_datetime,10
ICUSTAYS,OUTTIME,visit_detail,visit_detail_end_datetime,10
ICUSTAYS,LOS,measurement,value_as_number,10
INPUTEVENTS_CV,SUBJECT_ID,drug_exposure,person_id,10
INPUTEVENTS_CV,HADM_ID,visit_occurrence,visit_occurrence_id,10
INPUTEVENTS_CV,ICUSTAY_ID,drug_exposure,visit_detail_id,10
INPUTEVENTS_CV,CHARTTIME,drug_exposure,drug_exposure_start_datetime,10
INPUTEVENTS_CV,ITEMID,drug_exposure,drug_concept_id,10
INPUTEVENTS_CV,AMOUNT,drug_exposure,quantity,10
INPUTEVENTS_CV,AMOUNTUOM,drug_exposure,dose_unit_source_value,10
INPUTEVENTS_CV,RATE,measurement,value_as_number,10
INPUTEVENTS_CV,RATEUOM,measurement,unit_source_value,10
INPUTEVENTS_CV,STORETIME,drug_exposure,drug_exposure_start_datetime,10
INPUTEVENTS_CV,CGID,drug_exposure,provider_id,10
INPUTEVENTS_CV,ORDERID,drug_exposure,drug_order_id,10
INPUTEVENTS_CV,LINKORDERID,measurement,measurement_id,10
INPUTEVENTS_CV,STOPPED,drug_exposure,end_date,10
INPUTEVENTS_CV,NEWBOTTLE,drug_exposure,quantity,10
INPUTEVENTS_CV,ORIGINALAMOUNT,inputevents_cv,originalamount,10
INPUTEVENTS_CV,ORIGINALAMOUNTUOM,drug_exposure,quantity,10
INPUTEVENTS_CV,ORIGINALROUTE,drug_exposure,route_source_value,10
INPUTEVENTS_CV,ORIGINALRATE,drug_exposure,dose_unit_source_value,10
INPUTEVENTS_CV,ORIGINALRATEUOM,drug_exposure,dose_unit_source_value,10
INPUTEVENTS_CV,ORIGINALSITE,specimen,specimen_source_value,10
LABEVENTS,SUBJECT_ID,person,person_id,10
LABEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,10
LABEVENTS,ITEMID,measurement,measurement_source_value,10
LABEVENTS,CHARTTIME,measurement,measurement_datetime,10
LABEVENTS,VALUE,measurement,value_as_number,10
LABEVENTS,VALUENUM,measurement,value_as_number,10
LABEVENTS,VALUEUOM,measurement,unit_source_value,10
LABEVENTS,FLAG,measurement,value_source_value,10
MICROBIOLOGYEVEN,SUBJECT_ID,person,person_id,10
MICROBIOLOGYEVEN,HADM_ID,visit_occurrence,visit_occurrence_id,10
MICROBIOLOGYEVEN,CHARTDATE,measurement,measurement_date,10
MICROBIOLOGYEVEN,CHARTTIME,measurement,measurement_datetime,10
MICROBIOLOGYEVEN,SPEC_ITEMID,specimen,specimen_concept_id,10
MICROBIOLOGYEVEN,SPEC_TYPE_DESC,specimen,specimen_type_concept_id,10
MICROBIOLOGYEVEN,ORG_ITEMID,measurement,measurement_concept_id,10
MICROBIOLOGYEVEN,ORG_NAME,measurement,value_source_value,10
MICROBIOLOGYEVEN,ISOLATE_NUM,measurement,measurement_source_value,10
MICROBIOLOGYEVEN,AB_ITEMID,measurement,measurement_concept_id,10
MICROBIOLOGYEVEN,AB_NAME,measurement,measurement_concept_id,10
MICROBIOLOGYEVEN,DILUTION_TEXT,measurement,value_as_string,10
MICROBIOLOGYEVEN,DILUTION_COMPARISON,measurement,operator_concept_id,10
MICROBIOLOGYEVEN,DILUTION_VALUE,measurement,value_as_number,10
MICROBIOLOGYEVEN,INTERPRETATION,measurement,value_as_concept_id,10
NOTEEVENTS,SUBJECT_ID,note,person_id,10
NOTEEVENTS,HADM_ID,note,visit_occurrence_id,10
NOTEEVENTS,CHARTDATE,note,note_date,10
NOTEEVENTS,CHARTTIME,note,note_datetime,10
NOTEEVENTS,STORETIME,note,note_datetime,10
NOTEEVENTS,CATEGORY,note,note_class_concept_id,10
NOTEEVENTS,DESCRIPTION,note,note_title,10
NOTEEVENTS,CGID,note,provider_id,10
NOTEEVENTS,ISERROR,note,note_class_concept_id,10
NOTEEVENTS,TEXT,note,note_text,10
OUTPUTEVENTS,SUBJECT_ID,visit_detail,person_id,10
OUTPUTEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,10
OUTPUTEVENTS,ICUSTAY_ID,visit_occurrence,visit_occurrence_id,10
OUTPUTEVENTS,CHARTTIME,measurement,measurement_datetime,10
OUTPUTEVENTS,ITEMID,measurement,measurement_concept_id,10
OUTPUTEVENTS,VALUE,measurement,value_as_number,10
OUTPUTEVENTS,VALUEUOM,measurement,unit_source_value,10
OUTPUTEVENTS,STORETIME,measurement,measurement_datetime,10
OUTPUTEVENTS,CGID,measurement,provider_id,10
OUTPUTEVENTS,STOPPED,procedure_occurrence,procedure_end_datetime,10
OUTPUTEVENTS,NEWBOTTLE,measurement,value_as_number,10
OUTPUTEVENTS,ISERROR,measurement,value_as_concept_id,10
PATIENTS,SUBJECT_ID,person,person_id,10
PATIENTS,GENDER,person,gender_concept_id,10
PATIENTS,DOB,person,birth_datetime,10
PATIENTS,DOD,death,death_datetime,10
PATIENTS,DOD_HOSP,death,death_date,10
PATIENTS,DOD_SSN,death,death_date,10
PATIENTS,EXPIRE_FLAG,death,death_type_concept_id,10
PRESCRIPTIONS,SUBJECT_ID,drug_exposure,person_id,10
PRESCRIPTIONS,HADM_ID,drug_exposure,visit_occurrence_id,10
PRESCRIPTIONS,ICUSTAY_ID,visit_detail,visit_detail_id,10
PRESCRIPTIONS,STARTDATE,drug_exposure,drug_exposure_start_date,10
PRESCRIPTIONS,ENDDATE,drug_exposure,drug_exposure_end_datetime,10
PRESCRIPTIONS,DRUG_TYPE,drug_exposure,drug_type_concept_id,10
PRESCRIPTIONS,DRUG,drug_exposure,drug_concept_id,10
PRESCRIPTIONS,DRUG_NAME_POE,drug_exposure,drug_source_value,10
PRESCRIPTIONS,DRUG_NAME_GENERIC,drug_exposure,drug_concept_id,10
PRESCRIPTIONS,FORMULARY_DRUG_CD,drug_exposure,drug_source_value,10
PRESCRIPTIONS,GSN,drug_exposure,drug_source_value,10
PRESCRIPTIONS,NDC,prescriptions,NDC,10
PRESCRIPTIONS,PROD_STRENGTH,drug_strength,amount_value,10
PRESCRIPTIONS,DOSE_VAL_RX,drug_exposure,dose_unit_source_value,10
PRESCRIPTIONS,DOSE_UNIT_RX,drug_exposure,dose_unit_source_value,10
PRESCRIPTIONS,FORM_VAL_DISP,drug_exposure,dose_unit_source_value,10
PRESCRIPTIONS,FORM_UNIT_DISP,drug_exposure,quantity,10
PRESCRIPTIONS,ROUTE,drug_exposure,route_concept_id,10
PROCEDUREEVENTS_MV,SUBJECT_ID,PROCEDUREEVENTS_MV,SUBJECT_ID,10
PROCEDUREEVENTS_MV,HADM_ID,procedure_occurrence,visit_occurrence_id,10
PROCEDUREEVENTS_MV,ICUSTAY_ID,procedure_occurrence,visit_occurrence_id,10
PROCEDUREEVENTS_MV,STARTTIME,procedure_occurrence,procedure_date,10
PROCEDUREEVENTS_MV,ENDTIME,procedure_occurrence,procedure_end_datetime,10
PROCEDUREEVENTS_MV,ITEMID,procedure_occurrence,procedure_source_value,10
PROCEDUREEVENTS_MV,VALUE,procedure_occurrence,value_as_number,10
PROCEDUREEVENTS_MV,VALUEUOM,procedure_occurrence,quantity,10
PROCEDUREEVENTS_MV,LOCATION,procedure_occurrence,provider_location_id,10
PROCEDUREEVENTS_MV,LOCATIONCATEGORY,procedureevents_mv,locationcategory,10
PROCEDUREEVENTS_MV,STORETIME,procedure_occurrence,procedure_datetime,10
PROCEDUREEVENTS_MV,CGID,procedure_occurrence,provider_id,10
PROCEDUREEVENTS_MV,ORDERID,procedure_occurrence,procedure_occurrence_id,10
PROCEDUREEVENTS_MV,LINKORDERID,procedure_occurrence,procedure_occurrence_id,10
PROCEDUREEVENTS_MV,ORDERCATEGORYNAME,procedure_occurrence,procedure_type_concept_id,10
PROCEDUREEVENTS_MV,SECONDARYORDERCATEGORYNAME,procedure_occurrence,procedure_source_value,10
PROCEDUREEVENTS_MV,ORDERCATEGORYDESCRIPTION,procedure_occurrence,procedure_type_concept_id,10
PROCEDUREEVENTS_MV,ISOPENBAG,procedure_occurrence,procedure_source_value,10
PROCEDUREEVENTS_MV,CONTINUEINNEXTDEPT,procedure_occurrence,procedure_status_source_value,10
PROCEDUREEVENTS_MV,CANCELREASON,procedure_occurrence,modifier_concept_id,10
PROCEDUREEVENTS_MV,STATUSDESCRIPTION,procedure_occurrence,procedure_status_source_value,10
PROCEDUREEVENTS_MV,COMMENTS_EDITEDBY,procedure_occurrence,modifier_source_value,10
PROCEDUREEVENTS_MV,COMMENTS_CANCELEDBY,procedure_occurrence,modifier_concept_id,10
PROCEDUREEVENTS_MV,COMMENTS_DATE,procedure_occurrence,procedure_datetime,10
PROCEDURES_ICD,SUBJECT_ID,procedure_occurrence,person_id,10
PROCEDURES_ICD,HADM_ID,procedure_occurrence,visit_occurrence_id,10
PROCEDURES_ICD,SEQ_NUM,procedure_occurrence,procedure_occurrence_id,10
PROCEDURES_ICD,ICD9_CODE,procedure_occurrence,procedure_source_value,10
SERVICES,SUBJECT_ID,person,person_id,10
SERVICES,HADM_ID,visit_occurrence,visit_occurrence_id,10
SERVICES,TRANSFERTIME,visit_detail,visit_detail_start_datetime,10
SERVICES,PREV_SERVICE,services,prev_service,10
SERVICES,CURR_SERVICE,care_site,place_of_service_source_value,10
TRANSFERS,SUBJECT_ID,person,person_id,10
TRANSFERS,HADM_ID,visit_occurrence,visit_occurrence_id,10
TRANSFERS,ICUSTAY_ID,visit_detail,visit_detail_id,10
TRANSFERS,DBSOURCE,TRANSFERS,DBSOURCE,10
TRANSFERS,EVENTTYPE,visit_detail,discharge_to_concept_id,10
TRANSFERS,PREV_CAREUNIT,visit_detail,admitted_from_source_value,10
TRANSFERS,CURR_CAREUNIT,visit_detail,discharge_to_source_value,10
TRANSFERS,PREV_WARDID,visit_detail,preceding_visit_detail_id,10
TRANSFERS,CURR_WARDID,visit_detail,ward_id,10
TRANSFERS,INTIME,visit_detail,visit_detail_start_datetime,10
TRANSFERS,OUTTIME,visit_detail,discharge_datetime,10
TRANSFERS,LOS,visit_detail,visit_detail_length_of_stay,10
Member,UNIQUE_MEMBER_IDC,person,person_id,10
Member,SUBSCRIBER_MEMBER_IDC,person,person_id,10
Member,CVR_MNTH_DT,observation_period,observation_period_start_date,10
Member,RLNSHP_TO_SUBSCRIBER_CODE,fact_relationship,relationship_concept_id,10
Member,MEMBER_DATE_OF_BIRTH,person,birth_datetime,10
Member,MEMBER_GENDER,Member,MEMBER_GENDER,10
Member,PRIMARY_PRODUCT_CODE,observation,value_as_concept_id,10
Member,ENRL_FROM_DT,observation_period,observation_period_start_date,10
Member,ENRL_THRU_DT,observation_period,observation_period_end_date,10
Member,MEMBER_CITY,location,city,10
Member,MEMBER_STATE,location,state,10
Member,MEMBER_ZIP,location,zip,10
Member,MBR_LOC_CNTY_CD,location,county,10
Member,MBR_LOC_CNTY_NM,location,county,10
Member,COVERAGE_LEVEL_CODE,observation,value_as_concept_id,10
Member,CUST_TYPE_DESC,person,person_source_value,10
Member,SUBGROUP_NUMBER_BIZ,observation,observation_source_value,10
Member,BENEFIT_PACKAGE_ID,payer_plan_period,plan_source_value,10
Member,MARITAL_STATUS_CODE,person,marital_status_concept_id,10
Member,HMO,payer_plan_period,payer_source_value,10
Member,PPO,Member,PPO,10
Member,POS,location,place_of_service_source_value,10
Member,CMM,observation,value_as_string,10
Member,EPO,payer_plan_period,plan_source_value,10
Member,PHARMACY,drug_exposure,provider_id,10
Member,DENTAL,observation,observation_concept_id,10
Member,MH,Member,MH,10
Member,SA,observation,value_as_string,10
Member,VISION,observation,value_as_string,10
Member,OFFERING_FEATURE_CODE,concept,concept_code,10
Member,BENEFIT_SERIES_ID,payer_plan_period,plan_source_value,10
Member,BENEFIT_PACKAGE_RANK_NUMBERC,payer_plan_period,plan_source_value,10
Member,POLICY_MEMBER_IDC,person,person_id,10
Member,UNIQUE_MEMBER_ID,person,person_id,10
Member,SUBSCRIBER_MEMBER_ID,person,person_id,10
Member,POLICY_MEMBER_ID,person,person_id,10
Member,BENEFIT_PACKAGE_RANK_NUMBER,payer_plan_period,plan_source_value,10
Member,C_CVR_MNTH,observation_period,observation_period_start_date,10
Member,C_DOB,person,birth_datetime,10
Member,C_MEMBER_AGE_2017,person,year_of_birth,10
Member,DATE_ENRL_FROM,observation_period,observation_period_start_date,10
Member,DATE_ENRL_THRU,observation_period,observation_period_end_date,10
Member,C_MEMBER_SSN,person,person_source_value,10
Member,C_SUBSCRIBER_SSN,person,person_source_value,10
Member,C_XTRCT_DT,observation_period,observation_period_end_date,10
Member,ROW_SOURCE_FROM,visit_occurrence,admitted_from_source_value,10
Claim,DESY_SORT_KEY,note,note_source_value,10
Claim,CLAIM_NO,claim,claim_no,10
Claim,PRVDR_NUM,provider,provider_source_value,10
Claim,CLM_THRU_DT,visit_occurrence,visit_end_date,10
Claim,NCH_NEAR_LINE_REC_IDENT_CD,Claim,NCH_NEAR_LINE_REC_IDENT_CD,10
